MAE_ln_gamma1,MAE_ln_gamma2,MAE_GE_RT,RMSE_ln_gamma1,RMSE_ln_gamma2,RMSE_GE_RT,bias_GE_RT,max_abs_GE_RT_ct,n_points,solvent1,solvent2,T_K,class1,class2,class_pair,lle_found_ct,lle_x1_phase1,lle_x1_phase2
0.07538719443576443,0.0761404403609835,0.0408434684201786,0.10249187776456294,0.09826580456771968,0.04374657243690015,0.0408434684201786,0.034545283903523086,19,1-Octanol,Acetone,373.15,Alcohol,Polar aprotic,Alcohol + Polar aprotic,False,,
0.07345968195303054,0.0746886558120791,0.039978284629562426,0.1010620145360362,0.09538662611372956,0.04280082737581187,0.039978284629562426,0.02612909432181842,19,1-Octanol,Acetone,398.15,Alcohol,Polar aprotic,Alcohol + Polar aprotic,False,,
0.2730578847092421,0.2833023565016348,0.150236386537058,0.4000170314359512,0.3462451609729049,0.16110652945350243,0.150236386537058,0.6559844897442293,19,1-Octanol,Acetonitrile,298.15,Alcohol,Polar aprotic,Alcohol + Polar aprotic,True,0.02770448,0.77204996
0.24862230206658006,0.2594763634994425,0.13748072789439028,0.3663337394601838,0.3156428852383789,0.1473754734026293,0.13748072789439028,0.5654926041339253,19,1-Octanol,Acetonitrile,323.15,Alcohol,Polar aprotic,Alcohol + Polar aprotic,True,0.04977633,0.65811338
0.22856478808074313,0.2398599807302074,0.12697532717957188,0.3389998262706615,0.2903805458530357,0.1360756196150017,0.12697532717957188,0.48790776972009076,19,1-Octanol,Acetonitrile,348.15,Alcohol,Polar aprotic,Alcohol + Polar aprotic,True,0.09378434,0.50066209
0.21292355037062732,0.22450678309842234,0.11875049205622794,0.3178752829977257,0.2705863705872653,0.12724028879075902,0.11875049205622794,0.42265199704163087,19,1-Octanol,Acetonitrile,373.15,Alcohol,Polar aprotic,Alcohol + Polar aprotic,False,,
0.20109169099767343,0.21280601509204566,0.11248587402039723,0.30187118788538303,0.2555687394763085,0.1205207000625806,0.11248587402039723,0.36845753057081837,19,1-Octanol,Acetonitrile,398.15,Alcohol,Polar aprotic,Alcohol + Polar aprotic,False,,
0.15220178711013058,0.14818578273150634,0.08132533171501302,0.19316296408012767,0.20553964789430768,0.08683710628977247,0.08132533171501302,0.13667566408204862,19,1-Octanol,DMF,298.15,Alcohol,Polar aprotic,Alcohol + Polar aprotic,False,,
0.14570255203708585,0.14270172271897033,0.07798612425122303,0.1864435611616231,0.19592532924031572,0.08332444900435737,0.07798612425122303,0.1056636386795362,19,1-Octanol,DMF,323.15,Alcohol,Polar aprotic,Alcohol + Polar aprotic,False,,
0.14156658440337666,0.13948024439470744,0.07593746935285697,0.18282790666902302,0.18944137658984037,0.08116451124047479,0.07593746935285697,0.07798285860972463,19,1-Octanol,DMF,348.15,Alcohol,Polar aprotic,Alcohol + Polar aprotic,False,,
0.13790660600870278,0.1366504987845293,0.07414789087485626,0.17980958626125723,0.1836348275512101,0.07926945541206858,0.07414789087485626,0.05390084857884723,19,1-Octanol,DMF,373.15,Alcohol,Polar aprotic,Alcohol + Polar aprotic,False,,
0.13341879530978729,0.13292045565179647,0.07190728000806626,0.17564988548835087,0.17680185427264644,0.07688778516573457,0.07190728000806626,0.03394323873318444,19,1-Octanol,DMF,398.15,Alcohol,Polar aprotic,Alcohol + Polar aprotic,False,,
0.3304914350768393,0.31387802369032886,0.174120528842964,0.40150953533098593,0.46321663507602046,0.1871152219877716,0.174120528842964,0.25058335041427093,19,1-Octanol,DMSO,298.15,Alcohol,Polar aprotic,Alcohol + Polar aprotic,False,,
0.3070108171520964,0.29312936980736765,0.16215278215877535,0.37550630297925464,0.4279616298458024,0.17407516614122456,0.16215278215877535,0.16412916913210324,19,1-Octanol,DMSO,323.15,Alcohol,Polar aprotic,Alcohol + Polar aprotic,False,,
0.290444106311716,0.2787922104950255,0.15379533295015319,0.3579380518977388,0.40235843715005987,0.16494133314720363,0.15379533295015319,0.09509178110719642,19,1-Octanol,DMSO,348.15,Alcohol,Polar aprotic,Alcohol + Polar aprotic,False,,
0.2756878083758146,0.2660948177165177,0.14636421439248143,0.34266672446223967,0.37931292588219645,0.15683563831851202,0.14636421439248143,0.04369861296751465,19,1-Octanol,DMSO,373.15,Alcohol,Polar aprotic,Alcohol + Polar aprotic,False,,
0.2599288253173584,0.2523730782900831,0.13837320947511964,0.32623633169921895,0.35500223158294286,0.14816893846768764,0.13837320947511964,0.049421178440773046,19,1-Octanol,DMSO,398.15,Alcohol,Polar aprotic,Alcohol + Polar aprotic,False,,
0.1522953477205119,0.14652868762947105,0.08113477595809278,0.18876083534324647,0.20958035121577587,0.08660621612755734,0.08113477595809278,0.3127808521177329,19,1-Octanol,NMP,298.15,Alcohol,Polar aprotic,Alcohol + Polar aprotic,False,,
0.14487274462290084,0.14003260619576918,0.07721435449963171,0.18052029340618442,0.19876209991831725,0.08250783193191952,0.07721435449963171,0.2503814932280768,19,1-Octanol,NMP,323.15,Alcohol,Polar aprotic,Alcohol + Polar aprotic,False,,
0.1401618842435055,0.13619879611406208,0.07479856366165767,0.17598222506391606,0.1913449884948166,0.07996852981749651,0.07479856366165767,0.1969170248944686,19,1-Octanol,NMP,348.15,Alcohol,Polar aprotic,Alcohol + Polar aprotic,False,,
0.13560897486247703,0.13250180995224722,0.07249586002911305,0.17177506703465947,0.1840574734492667,0.0775240623451092,0.07249586002911305,0.1519388580721388,19,1-Octanol,NMP,373.15,Alcohol,Polar aprotic,Alcohol + Polar aprotic,False,,
0.12970729988282248,0.12744125525891745,0.06948296434286913,0.1658824330957674,0.17497484843742506,0.07430881824770069,0.06948296434286913,0.11499817682326512,19,1-Octanol,NMP,398.15,Alcohol,Polar aprotic,Alcohol + Polar aprotic,False,,
0.11888816136578118,0.12008372493801327,0.06454242139355608,0.16039246855857678,0.15594975573671363,0.06901734543631571,0.06454242139355608,0.2124382534641995,19,1-Octanol,THF,298.15,Alcohol,Ether,Alcohol + Ether,False,,
0.10841983543957298,0.10989315272070646,0.058953805052642395,0.14744204558374283,0.14169256451913773,0.06306596609750718,0.058953805052642395,0.1720287801677857,19,1-Octanol,THF,323.15,Alcohol,Ether,Alcohol + Ether,False,,
0.10019818623790874,0.1019366123231125,0.05459086360683594,0.13740191291205742,0.1304873184622316,0.0584118377376071,0.05459086360683594,0.13961899688497276,19,1-Octanol,THF,348.15,Alcohol,Ether,Alcohol + Ether,False,,
0.09280615795883893,0.094760675088658,0.05066970786295701,0.12830169346511724,0.12048188722128639,0.054223799728445966,0.05066970786295701,0.11406870936545892,19,1-Octanol,THF,373.15,Alcohol,Ether,Alcohol + Ether,False,,
0.08556927668871855,0.08767117925926729,0.04681561780342693,0.11919950621264264,0.11078541903371003,0.050104344385310494,0.04681561780342693,0.09428815062605471,19,1-Octanol,THF,398.15,Alcohol,Ether,Alcohol + Ether,False,,
0.3545084436876285,0.35768283986867183,0.19182972016102995,0.485465458605282,0.46002650413604695,0.20521430632626214,0.19182972016102995,0.09661797926314883,19,1-Octanol,Dichloromethane,298.15,Alcohol,Halogenated,Alcohol + Halogenated,False,,
0.2762189330377952,0.2790982103334752,0.1493429559553594,0.38203250673867106,0.35615650422893685,0.15998631836320207,0.1493429559553594,0.07419511581678641,19,1-Octanol,Dichloromethane,323.15,Alcohol,Halogenated,Alcohol + Halogenated,False,,
0.21831383521172834,0.22106358386900518,0.11810420193913806,0.30379928144991103,0.28064965419300275,0.12663870410279576,0.11810420193913806,0.05300238352463169,19,1-Octanol,Dichloromethane,348.15,Alcohol,Halogenated,Alcohol + Halogenated,False,,
0.1759387813406799,0.1788600019489903,0.09543579588214261,0.24612551215217882,0.22594824601582025,0.10236107269771638,0.09543579588214261,0.034514535813237324,19,1-Octanol,Dichloromethane,373.15,Alcohol,Halogenated,Alcohol + Halogenated,False,,
0.14570293601818918,0.14896699369927716,0.07938626907556101,0.20517633388558557,0.1870386526880923,0.0851252777460612,0.07938626907556101,0.019538016711152874,19,1-Octanol,Dichloromethane,398.15,Alcohol,Halogenated,Alcohol + Halogenated,False,,
0.20417096756806616,0.2040252906635,0.10894177014855905,0.2840566153644268,0.2600922375749747,0.11703126058334225,0.10894177014855905,0.37152516557666054,19,1-Octanol,Carbon tetrachloride,298.15,Alcohol,Halogenated,Alcohol + Halogenated,False,,
0.1735804948974965,0.1713642154975671,0.09150030408264759,0.2394519546866298,0.2204707726481549,0.09850355873600262,0.09150030408264759,0.3273567699352231,19,1-Octanol,Carbon tetrachloride,323.15,Alcohol,Halogenated,Alcohol + Halogenated,False,,
0.14645229486122086,0.14303605980054648,0.07630149166395674,0.19977700070419566,0.18595626930108256,0.08235922056632446,0.07630149166395674,0.28556500226281045,19,1-Octanol,Carbon tetrachloride,348.15,Alcohol,Halogenated,Alcohol + Halogenated,False,,
0.12292853730063037,0.11927218873887542,0.06360354040592105,0.16565299315978188,0.15676586902821107,0.06881811559988023,0.06360354040592105,0.24694009316569762,19,1-Octanol,Carbon tetrachloride,373.15,Alcohol,Halogenated,Alcohol + Halogenated,False,,
0.10372824185563853,0.10060769881623063,0.05367093869527514,0.13838758818770286,0.1332992742290575,0.05813650161656693,0.05367093869527514,0.21237300319411173,19,1-Octanol,Carbon tetrachloride,398.15,Alcohol,Halogenated,Alcohol + Halogenated,False,,
0.06210601406717231,0.06347650602765893,0.033985182406642334,0.0857944330117478,0.08075396746612279,0.03631089547809614,0.033985182406642334,0.05936987023084376,19,1-Octanol,Diethyl ether,298.15,Alcohol,Ether,Alcohol + Ether,False,,
0.053424876987993274,0.05452243971531094,0.029185890231444717,0.07368347798983371,0.06945769659900604,0.031204843760210762,0.029185890231444717,0.04383695966166437,19,1-Octanol,Diethyl ether,323.15,Alcohol,Ether,Alcohol + Ether,False,,
0.04630459901710512,0.047211718246122525,0.02526790952471469,0.06381080406818776,0.06018799589403586,0.027029605807518106,0.02526790952471469,0.03309188849746532,19,1-Octanol,Diethyl ether,348.15,Alcohol,Ether,Alcohol + Ether,False,,
0.04020688515687163,0.04097443054963568,0.02192610836558524,0.055393048875494524,0.05224981325673295,0.023462726564551485,0.02192610836558524,0.025958012905359873,19,1-Octanol,Diethyl ether,373.15,Alcohol,Ether,Alcohol + Ether,False,,
0.034948289309374735,0.035612009219873654,0.01905365832209627,0.048157936980399364,0.0454049132166932,0.020392798419907744,0.01905365832209627,0.02141100493975652,19,1-Octanol,Diethyl ether,398.15,Alcohol,Ether,Alcohol + Ether,False,,
0.12421435267922955,0.12257946303997824,0.06666146237030611,0.16091332022284582,0.16592631421175766,0.0712594378679635,0.06666146237030611,0.05805786787981401,19,1-Octanol,Dioxane,298.15,Alcohol,Ether,Alcohol + Ether,False,,
0.11235167760045937,0.11155704288921188,0.060473502386287376,0.14700623020435122,0.14934953554582367,0.06464287069217606,0.060473502386287376,0.04784262819372013,19,1-Octanol,Dioxane,323.15,Alcohol,Ether,Alcohol + Ether,False,,
0.10299204844879183,0.1028857869760976,0.055605875682593696,0.1362089953579942,0.1362129757097705,0.05943702018049516,0.055605875682593696,0.04009677532354319,19,1-Octanol,Dioxane,348.15,Alcohol,Ether,Alcohol + Ether,False,,
0.09540977605941685,0.09587099776393061,0.0516704429530264,0.127580778638254,0.12555410869242836,0.055230410998676545,0.0516704429530264,0.0343845347697253,19,1-Octanol,Dioxane,373.15,Alcohol,Ether,Alcohol + Ether,False,,
0.0889825012896073,0.08990224835673409,0.04833108079780075,0.1202824684177718,0.11655194167303186,0.05166511643358058,0.04833108079780075,0.030206063920377203,19,1-Octanol,Dioxane,398.15,Alcohol,Ether,Alcohol + Ether,False,,
0.03239105753106134,0.030589388618999964,0.01607308259278578,0.03963867539389511,0.04486387034688037,0.01779750566952079,0.01607308259278578,0.11496895725396888,19,1-Octanol,Ethyl acetate,298.15,Alcohol,Ester,Alcohol + Ester,False,,
0.025628479785962086,0.024359819454224333,0.012727107653611612,0.031119678743426676,0.03621078752789102,0.01415696032560382,0.012727107653611612,0.08623439679068587,19,1-Octanol,Ethyl acetate,323.15,Alcohol,Ester,Alcohol + Ester,False,,
0.02118063555832005,0.020161272379201334,0.010611972605612726,0.02559813297849555,0.03016872563415832,0.011776381152350442,0.010611972605612726,0.06308583062503864,19,1-Octanol,Ethyl acetate,348.15,Alcohol,Ester,Alcohol + Ester,False,,
0.018981109738657923,0.017993659364676895,0.009678279616004936,0.02300425591690103,0.02676781820210582,0.010629690168274855,0.009678279616004936,0.0453226535793173,19,1-Octanol,Ethyl acetate,373.15,Alcohol,Ester,Alcohol + Ester,False,,
0.01855653997039483,0.017706204678504107,0.00966064137170527,0.02291076343562566,0.025599201568698295,0.01048256201334052,0.00966064137170527,0.03228561215463987,19,1-Octanol,Ethyl acetate,398.15,Alcohol,Ester,Alcohol + Ester,False,,
0.06382618261141107,0.0617035844430534,0.033207617763244344,0.08293197369742049,0.08382457570545947,0.035916955633452076,0.033207617763244344,0.18340959158029438,19,1-Octanol,Methyl acetate,298.15,Alcohol,Ester,Alcohol + Ester,False,,
0.05460538888983809,0.05302032542732908,0.028605315494628813,0.07087239891608825,0.07206443023869738,0.030899511659272128,0.028605315494628813,0.14348941683919594,19,1-Octanol,Methyl acetate,323.15,Alcohol,Ester,Alcohol + Ester,False,,
0.048166939608528705,0.047153172662116695,0.025462978117864177,0.06284810738652008,0.06361635850054306,0.02743822980862145,0.025462978117864177,0.1110068634310325,19,1-Octanol,Methyl acetate,348.15,Alcohol,Ester,Alcohol + Ester,False,,
0.04443360147569963,0.04401474941508255,0.02373062673783768,0.05870276498270277,0.058490805139981415,0.02549890348708274,0.02373062673783768,0.08555513465310784,19,1-Octanol,Methyl acetate,373.15,Alcohol,Ester,Alcohol + Ester,False,,
0.042847458980006595,0.04298489448052976,0.02310144696201236,0.05757040083580799,0.056094646814268276,0.02476700807568221,0.02310144696201236,0.06622667377931672,19,1-Octanol,Methyl acetate,398.15,Alcohol,Ester,Alcohol + Ester,False,,
0.22710803735149335,0.22864541009461312,0.12265718472471901,0.3041419327463396,0.2989862675340084,0.1316291750422459,0.12265718472471901,0.08880395169957624,19,1-Octanol,Acetic acid,298.15,Alcohol,Acid,Acid + Alcohol,False,,
0.1981838792960091,0.19954274465615618,0.10705208674295069,0.26547420665691884,0.26087762792773134,0.11486367036251528,0.10705208674295069,0.11367042621891538,19,1-Octanol,Acetic acid,323.15,Alcohol,Acid,Acid + Alcohol,False,,
0.1758723244879495,0.17700354566217327,0.09499989337929209,0.23544249318049357,0.2315491697635878,0.10190319393330058,0.09499989337929209,0.13350579033367244,19,1-Octanol,Acetic acid,348.15,Alcohol,Acid,Acid + Alcohol,False,,
0.15636067256178926,0.1572837730208021,0.08446316453687341,0.20917670494526253,0.20589022480512018,0.0905672817606278,0.08446316453687341,0.14749905386203221,19,1-Octanol,Acetic acid,373.15,Alcohol,Acid,Acid + Alcohol,False,,
0.13812661575710308,0.1389065348781305,0.0746306304896742,0.18477168725571316,0.18184675301775508,0.07999084262868424,0.0746306304896742,0.15432278467283583,19,1-Octanol,Acetic acid,398.15,Alcohol,Acid,Acid + Alcohol,False,,
0.22470668583627101,0.215542771077366,0.11192585785369813,0.3225214571983491,0.26964028607190965,0.1222740927538406,-0.11192585785369813,0.6662315592791088,19,1-Octanol,Water,298.15,Alcohol,Water,Alcohol + Water,True,5.7845,0.67531618
0.24083983959087005,0.2284224554591102,0.11877355561231089,0.3365373946582906,0.2917858620343073,0.1298584417205902,-0.11877355561231089,0.6671729658656393,19,1-Octanol,Water,323.15,Alcohol,Water,Alcohol + Water,True,6.2191,0.6792525
0.2510831921205372,0.23689438171616034,0.12312403825854737,0.34560242813373004,0.30624548451503686,0.1347514889457136,-0.12312403825854737,0.6561850831818934,19,1-Octanol,Water,348.15,Alcohol,Water,Alcohol + Water,True,7.3837,0.67238544
0.25712779643383754,0.2420735197646479,0.12576919195460895,0.35106057257709095,0.3149905116357633,0.1377324537254304,-0.12576919195460895,0.635164846678222,19,1-Octanol,Water,373.15,Alcohol,Water,Alcohol + Water,True,9.5559,0.65580319
0.25917234579771903,0.2438212397918026,0.12667525749994107,0.3524976277664742,0.3182826871017973,0.13876389773768058,-0.12667525749994107,0.6065459957910493,19,1-Octanol,Water,398.15,Alcohol,Water,Alcohol + Water,True,0.00013223,0.6309254
0.08030582572674912,0.08174051822846533,0.04379833256082341,0.11018220680711295,0.10458569496321835,0.04683132857437284,0.04379833256082341,0.06613212378980618,19,Acetone,Acetonitrile,298.15,Polar aprotic,Polar aprotic,Polar aprotic + Polar aprotic,False,,
0.06905698124321177,0.07038982821219558,0.03769188257763281,0.09504795340916357,0.08982338513087332,0.04030589683482944,0.03769188257763281,0.0649306196347129,19,Acetone,Acetonitrile,323.15,Polar aprotic,Polar aprotic,Polar aprotic + Polar aprotic,False,,
0.0601962476614604,0.06142629278625882,0.0328748392057787,0.08306066300468086,0.07822139818317637,0.03515821393382576,0.0328748392057787,0.062323086424506305,19,Acetone,Acetonitrile,348.15,Polar aprotic,Polar aprotic,Polar aprotic + Polar aprotic,False,,
0.05292938436688723,0.054058233394441095,0.02891925174073331,0.07317934565666544,0.06872577521568334,0.03093068004045625,0.02891925174073331,0.05890997090791038,19,Acetone,Acetonitrile,373.15,Polar aprotic,Polar aprotic,Polar aprotic + Polar aprotic,False,,
0.04680170854508481,0.04783372888243973,0.02558059228452635,0.06481058709158871,0.06073284491448975,0.027361972679556344,0.02558059228452635,0.05509435925325198,19,Acetone,Acetonitrile,398.15,Polar aprotic,Polar aprotic,Polar aprotic + Polar aprotic,False,,
0.0022917202658443232,0.002265868593922541,0.001230799897201973,0.002966462462952308,0.0030678994352364604,0.001316396729173411,0.001230799897201973,0.002191380843703924,19,Acetone,DMF,298.15,Polar aprotic,Polar aprotic,Polar aprotic + Polar aprotic,False,,
0.0021460884860927476,0.002122507414893776,0.0011527232369882452,0.002779562436733189,0.002871952222054597,0.0012329016975533697,0.0011527232369882452,0.0018713882744715747,19,Acetone,DMF,323.15,Polar aprotic,Polar aprotic,Polar aprotic + Polar aprotic,False,,
0.0020276747983967286,0.0020059955299816952,0.0010892606076293525,0.0026277417822237427,0.0027125087645911835,0.0011650319975659172,0.0010892606076293525,0.0016054461381445418,19,Acetone,DMF,348.15,Polar aprotic,Polar aprotic,Polar aprotic + Polar aprotic,False,,
0.001931531951900912,0.00191146449774542,0.0010377515753728424,0.002504577726775561,0.002583036529411815,0.0011099470687597763,0.0010377515753728424,0.0013813152106604562,19,Acetone,DMF,373.15,Polar aprotic,Polar aprotic,Polar aprotic + Polar aprotic,False,,
0.0018539711689448503,0.0018352138548811826,0.0009961825457118182,0.002405255743334333,0.002478616331820392,0.001065489324375327,0.0009961825457118182,0.0011901968207384266,19,Acetone,DMF,398.15,Polar aprotic,Polar aprotic,Polar aprotic + Polar aprotic,False,,
0.012085059360622213,0.011981151672925693,0.006526635305812283,0.01587981697179671,0.01595321914310603,0.006956532648540842,-0.006526635305812283,0.05868993742453389,19,Acetone,DMSO,298.15,Polar aprotic,Polar aprotic,Polar aprotic + Polar aprotic,False,,
0.008174509823854115,0.008218063852488728,0.004436972367214748,0.0110165947818012,0.010675659144808497,0.004737366063078006,-0.004436972367214748,0.055094658722207465,19,Acetone,DMSO,323.15,Polar aprotic,Polar aprotic,Polar aprotic + Polar aprotic,False,,
0.005290759433262542,0.005416449035494802,0.0028926901637588353,0.007395439909118272,0.0068225181699740735,0.003098517703858792,-0.0028926901637588353,0.051863508661709606,19,Acetone,DMSO,348.15,Polar aprotic,Polar aprotic,Polar aprotic + Polar aprotic,False,,
0.003085902709386335,0.0032569973778813896,0.0017095692310869252,0.004614336339403346,0.003926815081889166,0.0018472749539414977,-0.0017095692310869252,0.04896634875491589,19,Acetone,DMSO,373.15,Polar aprotic,Polar aprotic,Polar aprotic + Polar aprotic,False,,
0.0014807671723738943,0.0015279124521128625,0.0007666220519392335,0.0024358748579509275,0.0017654198027124467,0.0008679117246173554,-0.0007666220519392335,0.04637956111891894,19,Acetone,DMSO,398.15,Polar aprotic,Polar aprotic,Polar aprotic + Polar aprotic,False,,
0.008181527113060746,0.008134324503470342,0.004402321077122189,0.010693938086137769,0.0108981590518051,0.004711208367918057,0.004402321077122189,0.01147548285944204,19,Acetone,NMP,298.15,Polar aprotic,Polar aprotic,Polar aprotic + Polar aprotic,False,,
0.007426205778633687,0.007391877460705335,0.003997672260628183,0.009728007587400783,0.009880703226024846,0.004278513163066246,0.003997672260628183,0.010946423894064633,19,Acetone,NMP,323.15,Polar aprotic,Polar aprotic,Polar aprotic + Polar aprotic,False,,
0.006776499725914235,0.006753222923338996,0.003649641774588504,0.008897092623924073,0.009005740813005056,0.003906381308115016,0.003649641774588504,0.010604109643201964,19,Acetone,NMP,348.15,Polar aprotic,Polar aprotic,Polar aprotic + Polar aprotic,False,,
0.006217950112096974,0.006204363657774955,0.0033505341090518496,0.008182906470144902,0.008253805445383648,0.003586588215456306,0.0033505341090518496,0.010377930767168867,19,Acetone,NMP,373.15,Polar aprotic,Polar aprotic,Polar aprotic + Polar aprotic,False,,
0.005737680719075186,0.00573233930709235,0.0030932620665055227,0.0075691000855867266,0.00760728586064164,0.0033115439026287167,0.0030932620665055227,0.01022150037441909,19,Acetone,NMP,398.15,Polar aprotic,Polar aprotic,Polar aprotic + Polar aprotic,False,,
0.012846594963413265,0.013022519256449134,0.006978877322621125,0.017472337014251157,0.016790464463357826,0.007472464298962354,0.006978877322621125,0.05468229063440227,19,Acetone,THF,298.15,Polar aprotic,Ether,Ether + Polar aprotic,False,,
0.012018960126382844,0.012166338242744332,0.0065252354395016554,0.01629880668707819,0.015727161093435554,0.006985457505561159,0.0065252354395016554,0.05098429748891602,19,Acetone,THF,323.15,Polar aprotic,Ether,Ether + Polar aprotic,False,,
0.011150055714742082,0.011273235860111646,0.006050364415649833,0.015081165066992265,0.014606294410797858,0.006476205575610441,0.006050364415649833,0.04736835065810657,19,Acetone,THF,348.15,Polar aprotic,Ether,Ether + Polar aprotic,False,,
0.010285151961613212,0.010387289373589358,0.005578195272883858,0.013879426318635644,0.013486371336053349,0.005970218018249317,0.005578195272883858,0.0439268971622232,19,Acetone,THF,373.15,Polar aprotic,Ether,Ether + Polar aprotic,False,,
0.009449598590288705,0.00953273543544495,0.005121977254485088,0.012726252444352115,0.012400438786855093,0.005481594493936496,0.005121977254485088,0.040703014900510155,19,Acetone,THF,398.15,Polar aprotic,Ether,Ether + Polar aprotic,False,,
0.4314905366289355,0.4369390525015822,0.23294482343968406,0.5889611401771324,0.5622578064407002,0.2510263660890119,0.23294482343968406,0.48074165801072977,19,Acetone,Dichloromethane,298.15,Polar aprotic,Halogenated,Halogenated + Polar aprotic,False,,
0.31729282345587734,0.3212989363526424,0.17150538022303602,0.4326292901257837,0.41364138745326623,0.18453658911948229,0.17150538022303602,0.3791300061326329,19,Acetone,Dichloromethane,323.15,Polar aprotic,Halogenated,Halogenated + Polar aprotic,False,,
0.2392339175798745,0.2422163877907299,0.12943633319021278,0.3258065632432039,0.31206552187447056,0.13910005686883084,0.12943633319021278,0.30175643112616723,19,Acetone,Dichloromethane,348.15,Polar aprotic,Halogenated,Halogenated + Polar aprotic,False,,
0.18423499664165316,0.1864807121375395,0.09974957914804275,0.25058685996155516,0.24048209804042853,0.10709311455607427,0.09974957914804275,0.24247663686124202,19,Acetone,Dichloromethane,373.15,Polar aprotic,Halogenated,Halogenated + Polar aprotic,False,,
0.14426283979991697,0.14596957202756114,0.07814580033141877,0.19596556279307736,0.1884339177744007,0.08383570909919598,0.07814580033141877,0.19677552133643356,19,Acetone,Dichloromethane,398.15,Polar aprotic,Halogenated,Halogenated + Polar aprotic,False,,
0.1311538038341081,0.1315030586652838,0.07094789862104119,0.1740334608253864,0.17350015349386744,0.07583699330296806,0.07094789862104119,0.337186769213726,19,Acetone,Carbon tetrachloride,298.15,Polar aprotic,Halogenated,Halogenated + Polar aprotic,False,,
0.1153912412954118,0.11549736931047198,0.06235862909425791,0.1526406863106359,0.1528548422380366,0.06666344157604422,0.06235862909425791,0.3062815762181296,19,Acetone,Carbon tetrachloride,323.15,Polar aprotic,Halogenated,Halogenated + Polar aprotic,False,,
0.10170608437640286,0.1016475861557206,0.05491671372137183,0.13417473174288588,0.13489068096285492,0.05871355583630137,0.05491671372137183,0.2786059157372107,19,Acetone,Carbon tetrachloride,348.15,Polar aprotic,Halogenated,Halogenated + Polar aprotic,False,,
0.08976456326362423,0.08959824741160198,0.048434174104998666,0.11814581472789483,0.11918214471386984,0.0517872989581554,0.048434174104998666,0.2538368580799816,19,Acetone,Carbon tetrachloride,373.15,Polar aprotic,Halogenated,Halogenated + Polar aprotic,False,,
0.07930543569581601,0.0790724431909275,0.04276476253012357,0.10417243958603112,0.10539616536887902,0.04572903121287157,0.04276476253012357,0.23166446982547573,19,Acetone,Carbon tetrachloride,398.15,Polar aprotic,Halogenated,Halogenated + Polar aprotic,False,,
0.041446575716650357,0.042009639252662316,0.022506946640627613,0.056284738015202604,0.054242826552655984,0.024104433878369202,0.022506946640627613,0.13070494046568173,19,Acetone,Diethyl ether,298.15,Polar aprotic,Ether,Ether + Polar aprotic,False,,
0.03971350445977766,0.040103916723929336,0.021528597799982636,0.0535292721488549,0.05213057165688376,0.023048821238842776,0.021528597799982636,0.12120575447281878,19,Acetone,Diethyl ether,323.15,Polar aprotic,Ether,Ether + Polar aprotic,False,,
0.03789709043509324,0.0381516421750445,0.020514546975739796,0.05076679026225285,0.04987710956511789,0.02195801882670535,0.020514546975739796,0.11228827533316166,19,Acetone,Diethyl ether,348.15,Polar aprotic,Ether,Ether + Polar aprotic,False,,
0.03608244936555975,0.03623008292195753,0.019508843926041377,0.048086697364472936,0.047598444330014235,0.020878072181162156,0.019508843926041377,0.10401780391291873,19,Acetone,Diethyl ether,373.15,Polar aprotic,Ether,Ether + Polar aprotic,False,,
0.03431789633755068,0.034384336610864416,0.018537291266948707,0.04553511419247202,0.04536519957442324,0.019835754025847283,0.018537291266948707,0.09640105120806042,19,Acetone,Diethyl ether,398.15,Polar aprotic,Ether,Ether + Polar aprotic,False,,
0.00042613253923126144,0.0004106892192219691,0.00022647124830745766,0.0005276223793732991,0.000587826756681999,0.00024251990338166316,-0.00022647124830745766,0.0005174003920202908,19,Acetone,Dioxane,298.15,Polar aprotic,Ether,Ether + Polar aprotic,False,,
0.00105272756718574,0.0010254432022843835,0.0005617774762533253,0.0013262226877662083,0.0014340031412632718,0.0006012006795909296,-0.0005617774762533253,0.0012706080755174472,19,Acetone,Dioxane,323.15,Polar aprotic,Ether,Ether + Polar aprotic,False,,
0.001498904052870686,0.0014625841862395891,0.0008003872462612878,0.0018938342087646642,0.0020377603129805868,0.0008565305596485828,-0.0008003872462612878,0.0018064738038867116,19,Acetone,Dioxane,348.15,Polar aprotic,Ether,Ether + Polar aprotic,False,,
0.0018193835542120943,0.0017763297869340929,0.0009717242367123678,0.0023006821694236362,0.0024722683258930215,0.0010398959720465879,-0.0009717242367123678,0.0021893390271671004,19,Acetone,Dioxane,373.15,Polar aprotic,Ether,Ether + Polar aprotic,False,,
0.002051466031483403,0.002003176875565858,0.001095702077562549,0.0025946826487768496,0.0027873336776845334,0.0011725844619975446,-0.001095702077562549,0.0024652767967411043,19,Acetone,Dioxane,398.15,Polar aprotic,Ether,Ether + Polar aprotic,False,,
0.00494278240354701,0.004961595524774101,0.0026709913764266136,0.006583864001304997,0.006521597233384561,0.0028595965774153185,0.0026709913764266136,0.0023693430246851904,19,Acetone,Ethyl acetate,298.15,Polar aprotic,Ester,Ester + Polar aprotic,False,,
0.005466549260065283,0.005465873379836311,0.002949124152446709,0.007225335727470846,0.00723935054196534,0.0031563717017859577,0.002949124152446709,0.0025784572559754445,19,Acetone,Ethyl acetate,323.15,Polar aprotic,Ester,Ester + Polar aprotic,False,,
